time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-11 00:00:00+00:00,11.833333333333334,9.366666666666665,36.166666666666664,0.0,6.75,0.0
2025-05-11 01:00:00+00:00,11.283333333333333,8.9,58.0,0.0,6.25,0.0
2025-05-11 02:00:00+00:00,11.299999999999999,8.916666666666666,62.833333333333336,0.0,6.1000000000000005,0.0
2025-05-11 03:00:00+00:00,10.950000000000001,8.383333333333333,62.666666666666664,0.0,7.95,0.016666666666666666
2025-05-11 04:00:00+00:00,10.549999999999999,8.166666666666666,66.66666666666667,12.333333333333334,7.633333333333333,0.09999999999999999
2025-05-11 05:00:00+00:00,11.116666666666667,8.816666666666666,70.5,65.5,8.1,0.4666666666666666
2025-05-11 06:00:00+00:00,12.016666666666666,9.433333333333334,68.5,135.33333333333334,9.483333333333333,0.2333333333333333
2025-05-11 07:00:00+00:00,12.366666666666667,10.166666666666666,82.16666666666667,200.33333333333334,8.033333333333333,0.35000000000000003
2025-05-11 08:00:00+00:00,13.416666666666666,11.25,69.16666666666667,341.3333333333333,8.6,0.15
2025-05-11 09:00:00+00:00,15.0,13.016666666666666,73.16666666666667,489.0,8.799999999999999,0.049999999999999996
2025-05-11 10:00:00+00:00,15.700000000000001,13.65,51.666666666666664,580.6666666666666,11.366666666666667,0.0
2025-05-11 11:00:00+00:00,16.216666666666665,14.450000000000001,75.66666666666667,624.6666666666666,10.65,0.0
2025-05-11 12:00:00+00:00,17.166666666666668,15.316666666666668,57.5,681.1666666666666,10.049999999999999,0.0
2025-05-11 13:00:00+00:00,17.45,14.883333333333333,69.16666666666667,613.6666666666666,11.15,0.0
2025-05-11 14:00:00+00:00,16.983333333333334,14.1,23.166666666666668,497.0,12.25,0.0
2025-05-11 15:00:00+00:00,16.916666666666668,13.783333333333333,18.5,480.6666666666667,11.450000000000001,0.0
2025-05-11 16:00:00+00:00,16.5,13.383333333333333,39.833333333333336,313.5,10.916666666666666,0.0
2025-05-11 17:00:00+00:00,15.583333333333334,12.683333333333332,16.5,145.66666666666666,9.883333333333333,0.0
2025-05-11 18:00:00+00:00,14.683333333333332,12.066666666666668,15.333333333333334,46.0,8.633333333333333,0.0
2025-05-11 19:00:00+00:00,13.5,11.166666666666666,34.333333333333336,0.0,7.616666666666667,0.0
2025-05-11 20:00:00+00:00,12.4,10.066666666666666,55.5,0.0,7.866666666666667,0.0
2025-05-11 21:00:00+00:00,11.666666666666666,9.1,47.333333333333336,0.0,8.583333333333334,0.0
2025-05-11 22:00:00+00:00,11.033333333333333,8.6,30.333333333333332,0.0,7.6000000000000005,0.0
2025-05-11 23:00:00+00:00,10.283333333333333,7.6499999999999995,45.333333333333336,0.0,7.95,0.0
2025-05-12 00:00:00+00:00,9.733333333333333,7.333333333333333,56.333333333333336,0.0,7.016666666666667,0.0
2025-05-12 01:00:00+00:00,9.433333333333334,7.1000000000000005,58.333333333333336,0.0,6.266666666666667,0.0
2025-05-12 02:00:00+00:00,9.133333333333335,6.75,69.5,0.0,6.233333333333333,0.0
2025-05-12 03:00:00+00:00,8.883333333333333,6.45,61.0,0.0,6.5,0.0
